domicilio_id;numero_residentes;banheiros;quartos;veiculos;bicicletas;motos;tipo_imovel;renda;condicao_moradia;agua_encanada;rua_pavimentada;vaga_propria_estacionamento;ano_veiculo_mais_recente;empregados_domesticos;tv_cabo;recebe_bolsa_familia;fexp_domicilio;macrozona;regiao_administrativa
716;4;2;2;2;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, só na propriedade ou terreno;Asfaltada, pavimentada;Possui;2000 a 2004;Não Possui;Possui;Não;68,0938;353;Samambaia
729;3;1;1;0;0;1;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Cedida;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Possui;Não;50,7059;352;Samambaia
730;4;1;3;0;0;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Possui;Não;50,2726;352;Samambaia
731;3;3;4;0;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Não;50,7059;352;Samambaia
732;5;2;4;1;1;1;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;1995 a 1999;Não Possui;Possui;Não;62,9139;352;Samambaia
748;4;1;3;0;0;0;Apartamento;De R$ 880,00 a R$ 1.760,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Possui;Não;56,074;332;Riacho Fundo II
750;5;2;3;1;4;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;78,2409;332;Riacho Fundo II
752;4;4;5;0;0;0;Casa de Alvenaria;De R$ 440,00 a R$ 880,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Possui;Não;56,074;332;Riacho Fundo II
755;4;1;2;1;1;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Não Possui;Sim;56,074;332;Riacho Fundo II
758;4;1;2;1;2;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2000 a 2004;Não Possui;Não Possui;Não;56,074;332;Riacho Fundo II
762;2;1;2;0;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;56,9281;332;Riacho Fundo II
764;5;2;3;0;0;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Possui;Não;78,2409;332;Riacho Fundo II
768;1;1;2;0;0;0;Casa de Alvenaria;De R$ 440,00 a R$ 880,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;73,5225;332;Riacho Fundo II
772;4;2;3;0;2;1;Alvenaria Inacabada;De R$ 1.760,00 a R$ 2.640,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Possui;Não;56,074;332;Riacho Fundo II
784;2;3;2;1;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Sim, Diarista;Não Possui;Não;46,181;345;Ceilândia
786;3;1;2;0;0;0;Apartamento;De R$ 1.760,00 a R$ 2.640,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Não;60,6315;345;Ceilândia
787;2;2;2;1;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Não Possui;Não;46,181;345;Ceilândia
789;1;1;1;0;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Não;54,3013;345;Ceilândia
791;2;1;1;0;0;0;Casa de Alvenaria;De R$ 440,00 a R$ 880,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Sim;46,181;345;Ceilândia
795;4;1;2;1;1;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;55,1615;345;Ceilândia
796;1;1;3;0;0;0;Casa de Alvenaria;De R$ 440,00 a R$ 880,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Possui;Não;54,3013;345;Ceilândia
797;5;3;5;1;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Terra, cascalho;Possui;2010 a 2013;Não Possui;Não Possui;Não;89,8704;331;Riacho Fundo I
798;4;3;4;0;0;0;Casa de Alvenaria;Não respondeu;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Possui;Não;47,3997;331;Riacho Fundo I
803;8;2;4;3;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, só na propriedade ou terreno;Asfaltada, pavimentada;Possui;2010 a 2013;Sim, Diarista;Possui;Não;43,9956;353;Samambaia
804;4;2;3;1;2;0;Casa de Alvenaria;Não respondeu;Própria;Sim, só na propriedade ou terreno;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;88,5769;353;Samambaia
805;1;1;2;0;1;0;Casa de Alvenaria;Sem Renda;Alugada;Sim, só na propriedade ou terreno;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Não;39,2312;353;Samambaia
806;2;2;2;1;0;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, só na propriedade ou terreno;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;44,8462;353;Samambaia
809;3;1;2;0;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Alugada;Sim, só na propriedade ou terreno;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;41,6111;353;Samambaia
810;5;2;3;1;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, só na propriedade ou terreno;Asfaltada, pavimentada;Possui;2000 a 2004;Não Possui;Possui;Não;43,9956;353;Samambaia
827;3;2;3;1;0;0;Casa de Alvenaria;Não respondeu;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Possui;Não;73,7802;332;Riacho Fundo II
829;1;1;1;1;0;0;Barraco (com piso);De R$ 2.640,00 a R$ 4.400,00;Cedida;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2000 a 2004;Não Possui;Possui;Não;69,9711;332;Riacho Fundo II
830;3;3;4;1;1;0;Apartamento;De R$ 1.760,00 a R$ 2.640,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Sim, Mensalista;Não Possui;Não;73,7802;332;Riacho Fundo II
850;4;2;3;1;0;0;Casa de Alvenaria;Não respondeu;Própria;Sim, em pelo menos um cômodo;Terra, cascalho;Possui;Não Sabe;Não Possui;Possui;Não;47,3997;331;Riacho Fundo I
851;3;2;3;0;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Possui;Não;42,8973;331;Riacho Fundo I
852;8;2;3;1;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;1990 a 1994;Não Possui;Possui;Não;89,8704;331;Riacho Fundo I
863;4;1;2;1;2;0;Apartamento;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Possui;Não;33,78;315;Taguatinga
864;2;6;7;2;2;1;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Possui;Não;36,9016;315;Taguatinga
865;4;3;4;1;1;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;33,78;315;Taguatinga
866;5;2;4;1;0;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Não Possui;Não;43,3785;315;Taguatinga
867;2;1;1;0;1;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Não;36,9016;315;Taguatinga
868;2;2;3;1;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2000 a 2004;Não Possui;Não Possui;Não;36,9016;315;Taguatinga
882;6;1;3;1;1;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;Não Respondeu;Não Possui;Possui;Não;53,3735;353;Samambaia
908;3;1;3;1;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;73,7802;332;Riacho Fundo II
909;2;1;2;2;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;61,3557;332;Riacho Fundo II
910;3;2;3;1;0;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;73,7802;332;Riacho Fundo II
911;4;2;3;1;2;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Não Possui;Não;87,9432;332;Riacho Fundo II
941;1;1;1;0;0;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Não;39,4843;353;Samambaia
942;2;1;2;0;1;0;Casa de Alvenaria;De R$ 440,00 a R$ 880,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;42,0949;353;Samambaia
948;4;1;3;2;1;0;Apartamento;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;33,78;315;Taguatinga
949;2;1;1;1;2;1;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Cedida;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Possui;Não;36,9016;315;Taguatinga
951;2;1;2;0;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;36,9016;315;Taguatinga
953;3;1;2;1;0;0;Casa de Alvenaria;De R$ 22.000,00 a R$ 26.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;1995 a 1999;Não Possui;Não Possui;Não;37,1846;315;Taguatinga
954;2;1;2;0;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;36,9016;315;Taguatinga
955;3;1;3;1;1;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;37,1846;315;Taguatinga
956;4;2;4;1;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;Não Sabe;Não Possui;Não Respondeu;Não;33,78;315;Taguatinga
957;2;6;4;3;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Possui;Não;36,9016;315;Taguatinga
959;2;1;2;1;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;53,8082;352;Samambaia
989;3;2;3;2;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Não Possui;Não;54,3644;352;Samambaia
994;2;1;2;0;1;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;53,8082;352;Samambaia
996;3;1;2;2;0;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Sim, Diarista;Possui;Não;54,3644;352;Samambaia
997;3;1;2;1;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;54,3644;352;Samambaia
1005;6;3;3;1;1;1;Outros;Não respondeu;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;2014 ou Mais Recente;Não Possui;Possui;Não;67,4155;352;Samambaia
1048;2;2;3;0;0;0;Apartamento;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Possui;Não;35,2208;315;Taguatinga
1049;3;3;3;2;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Sim;37,2258;315;Taguatinga
1050;2;3;3;1;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;1995 a 1999;Não Possui;Não Possui;Não;35,2208;315;Taguatinga
1051;4;2;3;1;1;0;Casa de Alvenaria;De R$ 8.800,00 a R$ 13.200,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Possui;Não;45,4922;315;Taguatinga
1052;3;1;3;1;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;1995 a 1999;Não Possui;Possui;Não;37,2258;315;Taguatinga
1053;2;2;3;1;0;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Possui;Não;35,2208;315;Taguatinga
1054;4;1;3;3;1;0;Apartamento;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Sim, Diarista;Possui;Não;45,4922;315;Taguatinga
1055;5;2;4;3;1;1;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Possui;Não;49,4994;315;Taguatinga
1100;6;2;5;0;2;1;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Cedida;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;51,3524;352;Samambaia
1101;3;1;2;1;0;0;Casa de Alvenaria;De R$ 440,00 a R$ 880,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Não Possui;Não;50,7059;352;Samambaia
1102;4;2;3;1;0;1;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Possui;Não;50,2726;352;Samambaia
1128;3;1;2;1;2;0;Apartamento;De R$ 4.400,00 a R$ 8.800,00;Alugada;Sim, só na propriedade ou terreno;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Possui;Não;41,3587;353;Samambaia
1129;3;1;2;1;0;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, só na propriedade ou terreno;Asfaltada, pavimentada;Possui;2005 a 2009;Sim, Diarista;Possui;Não;41,3587;353;Samambaia
1130;6;2;4;0;1;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Própria;Sim, só na propriedade ou terreno;Asfaltada, pavimentada;Possui;NA;Não Possui;Possui;Não;53,3735;353;Samambaia
1131;6;2;3;1;0;1;Casa de Alvenaria;De R$ 8.800,00 a R$ 13.200,00;Alugada;Sim, só na propriedade ou terreno;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Possui;Não;53,3735;353;Samambaia
1140;3;3;3;0;1;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;78,4828;332;Riacho Fundo II
1141;7;2;3;1;3;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;78,2409;332;Riacho Fundo II
1142;1;1;1;0;0;0;Casa de Alvenaria;De R$ 440,00 a R$ 880,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Não;73,5225;332;Riacho Fundo II
1143;6;1;2;1;0;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Não Possui;Não;78,2409;332;Riacho Fundo II
1145;1;1;1;0;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;73,5225;332;Riacho Fundo II
1147;5;2;4;1;0;0;Casa de Alvenaria;De R$ 440,00 a R$ 880,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Possui;Não;78,2409;332;Riacho Fundo II
1165;6;5;4;4;2;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Não Possui;Não;79,7837;332;Riacho Fundo II
1167;3;2;3;1;0;0;Casa de Alvenaria;Até R$ 440,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;Não Sabe;Não Possui;Não Possui;Sim;73,7802;332;Riacho Fundo II
1169;2;2;2;1;1;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Não Possui;Não;61,3557;332;Riacho Fundo II
1171;1;2;2;0;0;0;Casa de Alvenaria;De R$ 440,00 a R$ 880,00;Cedida;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Sim, Diarista;Não Possui;Não;69,9711;332;Riacho Fundo II
1180;1;1;2;1;0;0;Barraco (com piso);Sem Renda;Cedida;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;69,9711;332;Riacho Fundo II
1182;4;3;3;0;0;0;Casa de Alvenaria;Não respondeu;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;87,9432;332;Riacho Fundo II
1184;1;2;2;0;0;0;Casa de Alvenaria;De R$ 8.800,00 a R$ 13.200,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Sim, Diarista;Possui;Não;69,9711;332;Riacho Fundo II
1187;2;1;2;0;1;0;Casa de Alvenaria;Até R$ 440,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Não;46,181;345;Ceilândia
1188;3;1;1;0;1;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Não;60,6315;345;Ceilândia
1189;3;1;3;1;1;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Possui;Não;60,6315;345;Ceilândia
1190;1;1;1;0;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Não;54,3013;345;Ceilândia
1191;3;2;4;1;1;0;Apartamento;De R$ 880,00 a R$ 1.760,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;1995 a 1999;Não Possui;Possui;Não;60,6315;345;Ceilândia
1207;4;1;2;1;1;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;1990 a 1994;Não Possui;Não Possui;Não;47,3997;331;Riacho Fundo I
1208;2;3;3;1;0;0;Casa de Alvenaria;De R$ 8.800,00 a R$ 13.200,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Possui;Não;51,8749;331;Riacho Fundo I
1209;3;2;3;2;1;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Não Possui;Não;42,8973;331;Riacho Fundo I
1210;4;2;3;3;2;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Possui;Não;47,3997;331;Riacho Fundo I
1217;2;1;3;1;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;51,8749;331;Riacho Fundo I
1218;2;1;2;1;0;0;Apartamento;Não respondeu;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;Não Respondeu;Não Possui;Possui;Não;51,8749;331;Riacho Fundo I
1219;4;1;2;1;1;0;Casa de Alvenaria;Não respondeu;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;Não Respondeu;Não Possui;Não Possui;Não;47,3997;331;Riacho Fundo I
1220;1;1;1;0;0;0;Apartamento;De R$ 2.640,00 a R$ 4.400,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Possui;Não;56,8603;331;Riacho Fundo I
1228;1;1;2;0;0;0;Casa de Alvenaria;De R$ 440,00 a R$ 880,00;Cedida;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;59,5675;222;Guará
1246;1;3;3;0;0;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Sim, Mensalista;Não Possui;Não;54,3013;345;Ceilândia
1249;1;1;1;0;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Possui;Não;54,3013;345;Ceilândia
1251;4;1;1;0;0;0;Casa de Alvenaria;De R$ 440,00 a R$ 880,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Sim;55,1615;345;Ceilândia
1253;4;2;3;0;0;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;55,1615;345;Ceilândia
1256;4;2;4;2;0;0;Casa de Alvenaria;De R$ 8.800,00 a R$ 13.200,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Sim, Diarista;Possui;Não;55,1615;345;Ceilândia
1258;3;1;1;0;1;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Possui;Não;60,6315;345;Ceilândia
1260;2;1;2;0;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;46,181;345;Ceilândia
1264;2;2;3;1;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;1995 a 1999;Não Possui;Não Possui;Não;46,3635;222;Guará
1267;2;3;4;1;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;46,3635;222;Guará
1274;2;1;2;0;0;0;Casa de Alvenaria;Até R$ 440,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Não;65,23;352;Samambaia
1276;2;1;1;0;2;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;65,23;352;Samambaia
1278;4;1;3;1;2;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Possui;Não;50,2726;352;Samambaia
1280;4;1;3;0;1;0;Casa de Alvenaria;Até R$ 440,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;50,2726;352;Samambaia
1282;3;2;3;0;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Possui;Não;50,7059;352;Samambaia
